      1 deras dar VMIM2S0
      1 derrama derramar VMIP3S0
      1 desamarraram desamarrar VMIS3P0
      1 desandava desandar VMII3S0
      1 descarregava descarregar VMII3S0
      1 Descera descer VMIM3S0
      1 desceria descer VMIC3S0
      1 descíamos descer VMII1P0
      1 descobriram descobrir VMIS3P0
      1 desconfia desconfiar VMIP3S0
      1 desconfias desconfiar VMIP2S0
      1 desconfiava desconfiar VMII3S0
      1 desconfiou desconfiar VMIS3S0
      1 desconheciam desconhecer VMII3P0
      1 desconheço desconhecer VMIP1S0
      1 descora descorar VMIP3S0
      1 descravou descravar VMIS3S0
      1 descrevias descrever VMII2S0
      1 descuidara descuidar VMIM3S0
      1 desculpa desculpar VMIP3S0
      1 Desculpou desculpar VMIS3S0
      1 desdenhou desdenhar VMIS3S0
      1 desdobrava desdobrar VMII3S0
      1 desejam desejar VMIP3P0
      1 desejava desejar VMII3S0
      1 desejo desejar VMIP1S0
      1 desembarcava desembarcar VMII3S0
      1 desempeces desempecer VMIP2S0
      1 desencapelaram desencapelar VMIS3P0
      1 desenrugou desenrugar VMIS3S0
      1 desentorpecia desentorpecer VMII3S0
      1 desfaleço desfalecer VMIP1S0
      1 desfecho desfechar VMIP1S0
      1 desfizera desfazer VMIM3S0
      1 desfizeram desfazer VMIS3P0
      1 desgosto desgostar VMIP1S0
      1 desgraça desgraçar VMIP3S0
      1 desistiu desistir VMIS3S0
      1 deslocara deslocar VMIM3S0
      1 desmedrou desmedrar VMIS3S0
      1 desmentiam desmentir VMII3P0
      1 desobedece desobedecer VMIP3S0
      1 Desobedeceria desobedecer VMIC3S0
      1 desobedeço desobedecer VMIP1S0
      1 desonram desonrar VMIP3P0
      1 despedira despedir VMIM3S0
      1 despersuadi despersuadir VMIS1S0
      1 despersuadiu despersuadir VMIS3S0
      1 desperta despertar VMIP3S0
      1 despertou despertar VMIS3S0
      1 desprazia desprazer VMII3S0
      1 desprezou desprezar VMIS3S0
      1 desterraram desterrar VMIS3P0
      1 desvaneceram desvanecer VMIS3P0
      1 desvelara desvelar VMIM3S0
      1 desvelava desvelar VMII3S0
      1 determina determinar VMIP3S0
      1 determino determinar VMIP1S0
      1 detesto detestar VMIP1S0
      1 detivera deter VMIM3S0
      1 detiveram deter VMIS3P0
      1 deves dever VMIP2S0
      1 Deves dever VMIP2S0
      1 Devia dever VMII3S0
      1 Deviam dever VMII3P0
      1 devora devorar VMIP3S0
      1 devota devotar VMIP3S0
      1 devoto devotar VMIP1S0
      1 digeria digerir VMII3S0
      1 digna dignar VMIP3S0
      1 diligencia diligenciar VMIP3S0
      1 diminui diminuir VMIP3S0
      1 dirigi dirigir VMIS1S0
      1 dirigiu dirigir VMIS3S0
      1 discorrera discorrer VMIM3S0
      1 discuto discutir VMIP1S0
      1 dispensa dispensar VMIP3S0
      1 dispensava dispensar VMII3S0
      1 dispenso dispensar VMIP1S0
      1 dispôs dispor VMIS3S0
      1 disputa disputar VMIP3S0
      1 Dissera dizer VMIM3S0
      1 Disseram dizer VMIS3P0
      1 dissimula dissimular VMIP3S0
      1 distendeu distender VMIS3S0
      1 distendiam distender VMII3P0
      1 Disto distar VMIP1S0
      1 divisara divisar VMIM3S0
      1 diziam dizer VMII3P0
      1 dobra dobrar VMIP3S0
      1 dobravam dobrar VMII3P0
      1 dobrou dobrar VMIS3S0
      1 dói doer VMIP3S0
      1 domina dominar VMIP3S0
      1 Dorme dormir VMIP3S0
      1 dotou dotar VMIS3S0
      1 durou durar VMIS3S0
      1 duvida duvidar VMIP3S0
      1 duvidas duvidar VMIP2S0
      1 eclipsava eclipsar VMII3S0
      1 Emaçou emaçar VMIS3S0
      1 emaranhavam emaranhar VMII3P0
      1 embaciou embaciar VMIS3S0
      1 embalsama embalsamar VMIP3S0
      1 embarcou embarcar VMIS3S0
      1 embargava embargar VMII3S0
      1 embicaria embicar VMIC3S0
      1 emborcou emborcar VMIS3S0
      1 embrenhara embrenhar VMIM3S0
      1 emenda emendar VMIP3S0
      1 empeceu empecer VMIS3S0
      1 empenhara empenhar VMIM3S0
      1 empoavam empoar VMII3P0
      1 emprega empregar VMIP3S0
      1 emprestou emprestar VMIS3S0
      1 encargo encargar VMIP1S0
      1 Encarou encarar VMIS3S0
      1 encarrega encarregar VMIP3S0
      1 encarregava encarregar VMII3S0
      1 encarreguei encarregar VMIS1S0
      1 encerram encerrar VMIP3P0
      1 encerrava encerrar VMII3S0
      1 encerrou encerrar VMIS3S0
      1 enchem encher VMIP3P0
      1 Enches encher VMIP2S0
      1 Encheu encher VMIS3S0
      1 encolhe encolher VMIP3S0
      1 encontra encontrar VMIP3S0
      1 encontrará encontrar VMIF3S0
      1 Encravara encravar VMIM3S0
